Time,Latitude,Longitude,Magnitude,Depth (km),Place,Year
1970-01-01 00:28:22.127650853,56.5711,-34.3375,4.6,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.127396410,18.127,-66.585,2.25,20.35,"9 km NNW of Coto Laurel, Puerto Rico",1970
1970-01-01 00:28:22.126719548,56.5996,-34.3505,5.2,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.124967736,54.5014,-159.795,2.3,13.3,"103 km SSE of Sand Point, Alaska",1970
1970-01-01 00:28:22.124577963,57.5528,-154.8537,2.0,73.4,"23 km W of Karluk, Alaska",1970
1970-01-01 00:28:22.121840130,56.5845,-34.1927,4.6,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.120855843,28.0706,-112.189,4.1,10.0,"81 km N of Santa Rosalía, Mexico",1970
1970-01-01 00:28:22.120300807,56.4472,-34.0006,4.4,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.119377633,56.616,-34.4088,5.2,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.118494506,59.9292,-153.8214,2.1,145.8,"22 km NE of Pedro Bay, Alaska",1970
1970-01-01 00:28:22.118274355,8.4588,127.2569,4.5,10.0,"96 km ENE of Barcelona, Philippines",1970
1970-01-01 00:28:22.118002611,8.2482,126.7122,4.0,52.836,"32 km ENE of Barcelona, Philippines",1970
1970-01-01 00:28:22.117043885,56.5087,-34.3265,4.6,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.116873172,9.5385,126.4792,4.4,42.705,"42 km NE of Cortes, Philippines",1970
1970-01-01 00:28:22.116856920,19.1909999847412,-155.493499755859,2.18000007,32.0499992370605,"2 km SW of Pāhala, Hawaii",1970
1970-01-01 00:28:22.116578400,9.4686,126.4773,4.3,57.641,"37 km ENE of Cortes, Philippines",1970
1970-01-01 00:28:22.116405066,-58.0087,-25.3486,4.6,36.203,South Sandwich Islands region,1970
1970-01-01 00:28:22.114788839,9.2883,125.9433,4.5,35.0,"0 km N of Parang, Philippines",1970
1970-01-01 00:28:22.114782152,56.6283,-34.2992,5.2,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.114646486,8.4403,126.5743,4.7,72.221,"27 km ENE of Hinatuan, Philippines",1970
1970-01-01 00:28:22.113981278,51.3898,-176.7342,2.9,35.0,"54 km S of Adak, Alaska",1970
1970-01-01 00:28:22.113446081,56.4363,-34.3223,4.3,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.113405723,8.7733,127.3875,4.2,10.0,"119 km E of Aras-asan, Philippines",1970
1970-01-01 00:28:22.112085951,56.5822,-34.4475,4.9,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.111929460,19.227,-155.375,2.04,29.99,"11 km ENE of Pāhala, Hawaii",1970
1970-01-01 00:28:22.111555756,9.2185,126.7816,4.4,45.364,"62 km ENE of La Paz, Philippines",1970
1970-01-01 00:28:22.111182071,56.5925,-34.4323,4.6,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.110827143,31.626,-104.49,2.6,7.3141,"61 km S of Whites City, New Mexico",1970
1970-01-01 00:28:22.110811701,53.2274,-166.5119,2.7,35.0,"71 km S of Unalaska, Alaska",1970
1970-01-01 00:28:22.110412835,20.2281,145.0865,4.0,10.0,"Maug Islands region, Northern Mariana Islands",1970
1970-01-01 00:28:22.110338252,56.6077,-34.4612,4.9,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.109534609,9.1608,126.6142,4.7,67.7,"43 km ENE of La Paz, Philippines",1970
1970-01-01 00:28:22.109060506,56.5364,-34.3471,5.0,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.107498940,-29.7648,-177.2233,4.6,10.0,"Kermadec Islands, New Zealand",1970
1970-01-01 00:28:22.107043040,19.6215,-65.8188,3.7,66.0,"131 km NNE of San Juan, Puerto Rico",1970
1970-01-01 00:28:22.106572610,19.3783333333333,-155.490666666667,3.35,7.06,"19 km N of Pāhala, Hawaii",1970
1970-01-01 00:28:22.106480420,19.6053333333333,-155.98,3.61,12.89,"3 km WSW of Hōlualoa, Hawaii",1970
1970-01-01 00:28:22.105583726,59.021,-136.524,2.4,4.1,"52 km SSW of Covenant Life, Alaska",1970
1970-01-01 00:28:22.105426126,34.4731,140.2525,4.5,65.592,"66 km SSE of Wada, Japan",1970
1970-01-01 00:28:22.104239929,32.315,-104.6868,2.9,8.93,"33 km WNW of Whites City, New Mexico",1970
1970-01-01 00:28:22.103824670,38.8218333,-122.7628333,2.75,2.37,"3 km W of Cobb, CA",1970
1970-01-01 00:28:22.103265009,8.6364,126.8616,4.2,57.923,"64 km ESE of Marihatag, Philippines",1970
1970-01-01 00:28:22.102764991,24.5302,122.6415,4.5,96.18,"37 km W of Yonakuni, Japan",1970
1970-01-01 00:28:22.101989181,-38.5098,178.6508,4.1,12.25,"54 km ENE of Wainui, New Zealand",1970
1970-01-01 00:28:22.101408697,9.051,126.6986,4.5,58.988,"46 km ENE of Aras-asan, Philippines",1970
1970-01-01 00:28:22.101263908,-29.5481,-177.2073,4.9,48.29,"Kermadec Islands, New Zealand",1970
1970-01-01 00:28:22.099646520,40.4322,-84.1084,2.9,6.793,"5 km W of Jackson Center, Ohio",1970
1970-01-01 00:28:22.099603218,31.606,-103.978,2.0,6.7486,"36 km NNW of Toyah, Texas",1970
1970-01-01 00:28:22.098295316,-45.7881,-75.913,4.6,5.398,"244 km W of Puerto Chacabuco, Chile",1970
1970-01-01 00:28:22.097735390,19.3511666666667,-155.309666666667,2.41,2.52,"12 km SW of Volcano, Hawaii",1970
1970-01-01 00:28:22.097384615,-45.7602,-75.8158,5.2,10.515,"236 km W of Puerto Chacabuco, Chile",1970
1970-01-01 00:28:22.096049304,18.8163,145.3605,4.2,184.353,"Pagan region, Northern Mariana Islands",1970
1970-01-01 00:28:22.095738891,65.4217,-144.7359,2.3,3.3,"17 km S of Central, Alaska",1970
1970-01-01 00:28:22.095116535,31.545,-104.153,2.0,8.034,"42 km NW of Toyah, Texas",1970
1970-01-01 00:28:22.094359892,-23.0294,-68.2617,4.7,134.862,"14 km SSW of San Pedro de Atacama, Chile",1970
1970-01-01 00:28:22.094355179,-6.015,150.1556,4.9,52.757,"51 km S of Kimbe, Papua New Guinea",1970
1970-01-01 00:28:22.093516181,55.7495,-149.1471,3.2,10.0,"282 km SE of Chiniak, Alaska",1970
1970-01-01 00:28:22.091458479,57.3166,-155.8829,2.5,3.0,"90 km WSW of Karluk, Alaska",1970
1970-01-01 00:28:22.090118743,53.1019,-161.3205,3.0,10.0,"227 km SSE of King Cove, Alaska",1970
1970-01-01 00:28:22.089524603,8.7063,127.1388,4.5,10.0,"93 km ESE of Aras-asan, Philippines",1970
1970-01-01 00:28:22.088247870,19.2401666666667,-65.788,3.34,17.08,"89 km N of Suárez, Puerto Rico",1970
1970-01-01 00:28:22.087134070,19.2755,-155.389,2.16,2.3,"12 km NE of Pāhala, Hawaii",1970
1970-01-01 00:28:22.086709590,19.3791666666667,-155.2375,2.29,2.03,"7 km S of Volcano, Hawaii",1970
1970-01-01 00:28:22.086580705,-20.4496,169.0231,4.5,10.0,"104 km SSW of Isangel, Vanuatu",1970
1970-01-01 00:28:22.086560181,56.5345,-34.4234,4.6,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.086362820,32.94,-97.322,2.0,6.9696,"4 km SSE of Haslet, Texas",1970
1970-01-01 00:28:22.085245410,18.644,-67.191,3.48,80.0,"19 km NNW of San Antonio, Puerto Rico",1970
1970-01-01 00:28:22.082280882,56.5958,-34.4019,4.4,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.081995090,34.0148333,-116.3463333,2.4,4.14,"14 km SE of Yucca Valley, CA",1970
1970-01-01 00:28:22.081111786,56.3217,-34.6786,4.5,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.080937236,56.6998,-34.353,4.3,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.080504208,-5.5237,133.8383,4.2,10.0,"120 km E of Tual, Indonesia",1970
1970-01-01 00:28:22.080283521,8.6504,126.9781,4.2,37.632,"76 km ESE of Marihatag, Philippines",1970
1970-01-01 00:28:22.079941320,34.0138333,-116.3468333,2.0,4.17,"14 km SE of Yucca Valley, CA",1970
1970-01-01 00:28:22.079898940,34.0128333,-116.344,3.25,3.06,"14 km SSW of Joshua Tree, CA",1970
1970-01-01 00:28:22.079561410,19.9476666666667,-155.397833333333,2.07,23.86,"10 km SSW of Pa‘auilo, Hawaii",1970
1970-01-01 00:28:22.079333840,19.2681666666667,-155.381666666667,2.12,6.68,"12 km NE of Pāhala, Hawaii",1970
1970-01-01 00:28:22.078788629,-19.2682,-67.2411,4.5,226.866,"63 km SW of Challapata, Bolivia",1970
1970-01-01 00:28:22.078536228,-32.7908,-179.4012,4.1,59.429,south of the Kermadec Islands,1970
1970-01-01 00:28:22.078458950,19.2078333333333,-155.3665,2.57,32.15,"11 km E of Pāhala, Hawaii",1970
1970-01-01 00:28:22.078214549,37.4934,72.2049,4.5,198.73,"57 km E of Khorugh, Tajikistan",1970
1970-01-01 00:28:22.078047691,-13.0401,175.1162,4.5,10.0,Fiji region,1970
1970-01-01 00:28:22.077712112,43.92,-111.0723,3.9,9.987,"13 km NNE of Tetonia, Idaho",1970
1970-01-01 00:28:22.076804580,57.6706,-155.2246,2.3,60.2,"47 km WNW of Karluk, Alaska",1970
1970-01-01 00:28:22.076218771,61.6011,-149.8653,2.6,38.7,"4 km SW of Houston, Alaska",1970
1970-01-01 00:28:22.075658786,56.4487,-34.6283,4.6,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.075508640,19.3036666666667,-155.214333333333,2.06,0.81,"15 km S of Volcano, Hawaii",1970
1970-01-01 00:28:22.075127020,40.2038333,-121.187,2.12,2.64,"2 km SSW of Almanor, CA",1970
1970-01-01 00:28:22.075126062,53.9938,-163.2562,2.6,35.0,"96 km S of False Pass, Alaska",1970
1970-01-01 00:28:22.075039586,56.5138,-34.2741,4.9,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.073614565,9.4713,126.3856,4.4,26.288,"30 km NE of Cortes, Philippines",1970
1970-01-01 00:28:22.073038010,19.4155,-155.644166666667,2.27,-0.05,"23 km E of Honaunau-Napoopoo, Hawaii",1970
1970-01-01 00:28:22.073035833,9.0745,126.6641,4.1,7.708,"43 km ENE of Aras-asan, Philippines",1970
1970-01-01 00:28:22.072844952,56.5031,-34.2479,4.9,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.072460787,9.4663,126.4817,4.4,38.403,"38 km ENE of Cortes, Philippines",1970
1970-01-01 00:28:22.071617306,19.1699,-68.3623,2.7,10.0,"65 km N of Punta Cana, Dominican Republic",1970
1970-01-01 00:28:22.071137647,53.84,-165.1958,2.6,59.237,"50 km SE of Akutan, Alaska",1970
1970-01-01 00:28:22.071093442,56.4849,-34.2798,4.9,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.070665859,9.6202,126.8576,4.3,10.0,"82 km ENE of Cortes, Philippines",1970
1970-01-01 00:28:22.070116511,55.7534,-161.9722,2.9,156.277,"55 km WSW of Nelson Lagoon, Alaska",1970
1970-01-01 00:28:22.069716036,56.4782,-34.2538,4.9,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.069042758,63.0566,-150.6486,2.0,106.9,"62 km N of Petersville, Alaska",1970
1970-01-01 00:28:22.068655884,52.1063,-175.8833,2.6,146.508,"57 km ENE of Adak, Alaska",1970
1970-01-01 00:28:22.068415583,56.4895,-34.3337,4.9,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.067680498,9.0159,127.2037,4.2,10.0,"99 km E of Aras-asan, Philippines",1970
1970-01-01 00:28:22.067415954,-42.8593,172.857,4.2,19.904,"34 km NNE of Amberley, New Zealand",1970
1970-01-01 00:28:22.067381760,56.3996,-34.3396,4.6,10.0,Reykjanes Ridge,1970
1970-01-01 00:28:22.066924900,19.3331666666667,-155.113,2.35,5.86,"14 km S of Fern Forest, Hawaii",1970
1970-01-01 00:28:22.066812255,51.2685,179.3294,2.8,18.546,"287 km WSW of Adak, Alaska",1970
1970-01-01 00:28:22.066689582,8.293,127.4591,4.7,10.0,"113 km E of Barcelona, Philippines",1970
1970-01-01 00:28:22.065028189,-20.3461,168.7921,4.4,10.0,"102 km SSW of Isangel, Vanuatu",1970
1970-01-01 00:28:22.064901436,0.4129,125.4662,4.4,54.837,"114 km E of Modisi, Indonesia",1970
1970-01-01 00:28:22.062758342,-15.338,-173.4188,4.6,92.313,"79 km NNE of Hihifo, Tonga",1970
1970-01-01 00:28:22.062214227,-20.4346,168.8423,5.2,15.348,"109 km SSW of Isangel, Vanuatu",1970
1970-01-01 00:28:22.062205841,-20.4988,168.82,4.0,10.0,"116 km SSW of Isangel, Vanuatu",1970
1970-01-01 00:28:22.062000756,-4.626,153.2221,4.5,10.0,"110 km ESE of Kokopo, Papua New Guinea",1970
1970-01-01 00:28:22.061780390,1.6139,-99.2387,4.5,10.0,west of the Galapagos Islands,1970
1970-01-01 00:28:22.059777544,29.096,-97.808,2.1,3.0568,"19 km SSW of Nixon, Texas",1970
1970-01-01 00:28:22.059620011,-17.1942,-71.7848,4.0,100.612,"2 km SSE of Punta de Bombón, Peru",1970
1970-01-01 00:28:22.058870240,61.903,-149.2151,2.1,9.9,"17 km N of Fishhook, Alaska",1970
1970-01-01 00:28:22.058751520,32.835,-100.985,2.8,8.6325,"14 km NNW of Snyder, Texas",1970
1970-01-01 00:28:22.058052030,37.6035,-118.8545,2.83,5.6,"12 km ESE of Mammoth Lakes, CA",1970
1970-01-01 00:28:22.057874418,9.0911,126.9802,4.6,10.0,"76 km ENE of Aras-asan, Philippines",1970
1970-01-01 00:28:22.057573720,9.2544,127.2303,4.6,10.0,"108 km ENE of Aras-asan, Philippines",1970
1970-01-01 00:28:22.057383465,-25.3,-68.9894,4.5,112.927,"151 km E of Taltal, Chile",1970
1970-01-01 00:28:22.057185347,-20.4193,169.3595,4.5,11.616,"97 km S of Isangel, Vanuatu",1970
1970-01-01 00:28:22.054912676,25.1594,126.8582,4.3,19.825,"134 km SW of Itoman, Japan",1970
1970-01-01 00:28:22.054280566,-21.17,168.9286,4.6,10.0,"116 km ENE of Tadine, New Caledonia",1970
1970-01-01 00:28:22.053195748,31.39,-103.497,2.1,2.1468,"3 km S of Pecos, Texas",1970
1970-01-01 00:28:22.052369704,-20.9949,169.1639,5.2,10.0,"146 km ENE of Tadine, New Caledonia",1970
1970-01-01 00:28:22.051787231,8.7513,126.8256,4.6,55.654,"58 km E of Marihatag, Philippines",1970
1970-01-01 00:28:22.050401108,51.0438,179.1673,3.9,35.0,"Rat Islands, Aleutian Islands, Alaska",1970
1970-01-01 00:28:22.049247140,-6.522,153.2543,5.5,10.0,"247 km W of Panguna, Papua New Guinea",1970
1970-01-01 00:28:22.048408278,-20.479,168.6974,4.3,10.0,"120 km SSW of Isangel, Vanuatu",1970
1970-01-01 00:28:22.047641220,34.0133333,-116.344,2.16,3.0,"14 km SSW of Joshua Tree, CA",1970
1970-01-01 00:28:22.047519397,-24.0804,-66.7044,4.6,193.708,"42 km WNW of San Antonio de los Cobres, Argentina",1970
1970-01-01 00:28:22.047150732,8.5326,127.1288,4.3,10.0,"86 km ENE of Barcelona, Philippines",1970
1970-01-01 00:28:22.046938681,51.083,179.1491,4.0,35.0,"Rat Islands, Aleutian Islands, Alaska",1970
1970-01-01 00:28:22.046514960,19.0389995574951,-155.475997924805,2.18000007,36.0,"11 km ESE of Naalehu, Hawaii",1970
1970-01-01 00:28:22.045995255,54.0421,-162.8541,2.6,35.0,"97 km SSE of False Pass, Alaska",1970
1970-01-01 00:28:22.043348770,40.184,-121.5313333,2.12,7.02,"19 km S of Mineral, CA",1970
1970-01-01 00:28:22.043207540,19.1598339080811,-155.515502929688,2.21,30.9400005340576,"6 km SW of Pāhala, Hawaii",1970
1970-01-01 00:28:22.043176353,51.0633,179.1351,4.3,35.0,"Rat Islands, Aleutian Islands, Alaska",1970
1970-01-01 00:28:22.042925050,-30.2131,-176.2623,4.3,10.0,Kermadec Islands region,1970
1970-01-01 00:28:22.041580419,44.2671,-115.1725,2.4,10.0,"19 km WNW of Stanley, Idaho",1970
1970-01-01 00:28:22.041086713,24.1184,125.3006,4.4,10.0,"74 km S of Miyakojima, Japan",1970
1970-01-01 00:28:22.038579167,55.4889,-156.889,2.7,24.9,"130 km SE of Chignik, Alaska",1970
1970-01-01 00:28:22.036935670,33.3095,-116.7635,2.25,12.04,"8 km N of Lake Henshaw, CA",1970
1970-01-01 00:28:22.035849370,37.4328333,-113.1248333,2.04,10.94,"12 km SSE of Kanarraville, Utah",1970
1970-01-01 00:28:22.035664604,-18.8495,-69.4404,4.4,116.94,"51 km N of Camiña, Chile",1970
1970-01-01 00:28:22.035135254,8.8122,126.9302,4.9,54.744,"68 km E of Aras-asan, Philippines",1970
1970-01-01 00:28:22.035095171,31.1853,130.9004,4.2,70.157,"22 km SSE of Kanoya, Japan",1970
1970-01-01 00:28:22.034252978,51.8178,-179.1577,3.5,117.993,"174 km W of Adak, Alaska",1970
1970-01-01 00:28:22.033999580,19.373,-155.278666666667,2.12,1.7,"9 km SSW of Volcano, Hawaii",1970
1970-01-01 00:28:22.033147155,56.8929,-154.6627,2.0,5.6,"30 km WSW of Akhiok, Alaska",1970
1970-01-01 00:28:22.032108390,39.5275,-111.995,2.9,1.62,"11 km WSW of Levan, Utah",1970
1970-01-01 00:28:22.031893700,19.2508335113525,-155.389007568359,2.44,32.7799987792969,"10 km ENE of Pāhala, Hawaii",1970
1970-01-01 00:28:22.031559480,8.7897,126.8612,5.2,49.291,"61 km E of Aras-asan, Philippines",1970
1970-01-01 00:28:22.029675077,8.6897,127.0566,4.7,10.0,"84 km E of Marihatag, Philippines",1970
1970-01-01 00:28:22.029534198,-20.2785,-173.2338,5.1,10.0,"127 km ESE of Fangale’ounga, Tonga",1970
1970-01-01 00:28:22.029197888,8.5901,127.4781,4.5,10.0,"124 km ENE of Barcelona, Philippines",1970
1970-01-01 00:28:22.028811998,8.6608,127.1205,4.5,10.0,"92 km E of Marihatag, Philippines",1970
1970-01-01 00:28:22.027613243,8.5821,126.8213,4.4,63.524,"58 km ENE of Hinatuan, Philippines",1970
1970-01-01 00:28:22.027106577,38.1696,-117.8346,2.6,11.7,"34 km SE of Mina, Nevada",1970
1970-01-01 00:28:22.026529447,54.358,-162.4826,2.1,15.5,"78 km S of King Cove, Alaska",1970
1970-01-01 00:28:22.026433545,20.2947,145.5448,4.5,10.0,"Maug Islands region, Northern Mariana Islands",1970
1970-01-01 00:28:22.026342046,20.376,121.5064,4.3,61.073,"49 km W of Basco, Philippines",1970
1970-01-01 00:28:22.026221352,-2.6009,99.9941,4.6,35.243,"77 km SE of Tuapejat, Indonesia",1970
1970-01-01 00:28:22.026063130,17.9176666666667,-66.8256666666667,2.54,10.96,"8 km S of Indios, Puerto Rico",1970
1970-01-01 00:28:22.025964020,8.8466,127.3284,4.7,10.0,"111 km E of Aras-asan, Philippines",1970
1970-01-01 00:28:22.023718560,19.3833333333333,-155.241666666667,2.73,0.9,"6 km S of Volcano, Hawaii",1970
1970-01-01 00:28:22.023489090,19.3836666666667,-155.242166666667,2.69,1.1,"6 km S of Volcano, Hawaii",1970
1970-01-01 00:28:22.023401299,31.612,-104.1,2.8,6.0802,"43 km NW of Toyah, Texas",1970
1970-01-01 00:28:22.023333198,13.8773,145.279,4.4,95.631,"56 km NE of Yigo Village, Guam",1970
1970-01-01 00:28:22.023075438,8.7825,127.2812,4.4,10.0,"107 km E of Aras-asan, Philippines",1970
1970-01-01 00:28:22.022172400,44.2708,-115.1768,2.8,10.0,"19 km WNW of Stanley, Idaho",1970
1970-01-01 00:28:22.021907651,44.2705,-115.1607,2.9,10.0,"18 km WNW of Stanley, Idaho",1970
1970-01-01 00:28:22.021658890,31.8295,-116.188,2.0,19.92,"38 km ENE of Maneadero, B.C., MX",1970
1970-01-01 00:28:22.021588835,44.2849,-115.1953,3.1,10.0,"21 km WNW of Stanley, Idaho",1970
1970-01-01 00:28:22.021543236,54.412,-161.669,2.1,11.3,"83 km SSE of King Cove, Alaska",1970
1970-01-01 00:28:22.020008810,19.1476669311523,-155.468673706055,2.1400001,30.9599990844727,"6 km S of Pāhala, Hawaii",1970
1970-01-01 00:28:22.019996760,-20.3756,169.4438,5.6,48.536,"93 km S of Isangel, Vanuatu",1970
1970-01-01 00:28:22.019231620,59.9147,-153.5423,2.0,125.1,"34 km ENE of Pedro Bay, Alaska",1970
1970-01-01 00:28:22.018795908,-59.6528,-26.2132,5.2,49.404,South Sandwich Islands region,1970
1970-01-01 00:28:22.018363260,8.7458,127.2197,5.0,12.689,"101 km E of Aras-asan, Philippines",1970
1970-01-01 00:28:22.017770535,-10.1326,114.5149,4.0,10.0,"164 km SSW of Jimbaran, Indonesia",1970
1970-01-01 00:28:22.017635467,54.3945,-163.3371,2.1,62.7,"51 km S of False Pass, Alaska",1970
1970-01-01 00:28:22.017530650,19.3643333333333,-155.287333333333,2.37,2.3,"10 km SSW of Volcano, Hawaii",1970
1970-01-01 00:28:22.016996395,59.2213,-152.7127,2.2,69.7,"47 km WSW of Nanwalek, Alaska",1970
1970-01-01 00:28:22.016589048,-23.3252,-179.8209,4.4,530.718,south of the Fiji Islands,1970
1970-01-01 00:28:22.015696480,18.392,-66.158,3.47,63.0,"0 km SSW of Bayamón, Puerto Rico",1970
1970-01-01 00:28:22.015174495,33.139,-97.279,2.3,9.5129,"1 km NW of Northlake, Texas",1970
1970-01-01 00:28:22.014855605,8.7733,127.4838,4.6,10.0,"129 km E of Aras-asan, Philippines",1970
1970-01-01 00:28:22.014425730,8.6382,126.4906,4.5,68.107,"28 km SE of Marihatag, Philippines",1970
1970-01-01 00:28:22.013604812,53.4632,-165.2237,2.9,35.0,"83 km SSE of Akutan, Alaska",1970
1970-01-01 00:28:22.013354784,8.4747,126.9889,4.4,16.598,"70 km ENE of Barcelona, Philippines",1970
1970-01-01 00:28:22.012907328,8.7506,127.225,4.5,10.0,"101 km E of Aras-asan, Philippines",1970
1970-01-01 00:28:22.011519200,-34.9489,-108.4125,4.9,10.0,southern East Pacific Rise,1970
1970-01-01 00:28:22.009623812,69.2098,-144.698,2.2,3.2,"110 km SSW of Kaktovik, Alaska",1970
1970-01-01 00:28:22.009463907,52.9136,-167.7819,2.2,44.0,"72 km E of Nikolski, Alaska",1970
1970-01-01 00:28:22.009093080,60.0864,-152.5177,2.2,89.6,"46 km WNW of Happy Valley, Alaska",1970
1970-01-01 00:28:22.008539370,19.064,-155.429666666667,2.07,52.16,"15 km E of Naalehu, Hawaii",1970
1970-01-01 00:28:22.008283652,51.1235,179.2532,2.3,21.6,"297 km WSW of Adak, Alaska",1970
1970-01-01 00:28:22.007388840,19.2150001525879,-155.492340087891,2.04999995,43.2999992370605,"1 km NW of Pāhala, Hawaii",1970
1970-01-01 00:28:22.007038495,8.5956,127.1315,4.4,10.0,"90 km ENE of Barcelona, Philippines",1970
1970-01-01 00:28:22.006942916,52.307,-168.1247,3.2,35.0,"86 km SE of Nikolski, Alaska",1970
1970-01-01 00:28:22.006811505,-24.2844,-66.9245,4.4,181.619,"61 km W of San Antonio de los Cobres, Argentina",1970
1970-01-01 00:28:22.005949736,9.5093,126.4941,5.1,15.331,"41 km NE of Cortes, Philippines",1970
1970-01-01 00:28:22.005417576,25.2901,91.786,4.2,46.386,"9 km E of Cherrapunji, India",1970
1970-01-01 00:28:22.005261884,20.178,145.5252,4.2,10.0,"Maug Islands region, Northern Mariana Islands",1970
1970-01-01 00:28:22.004521140,19.1931667327881,-155.483840942383,2.1500001,32.6300010681152,"1 km SSW of Pāhala, Hawaii",1970
1970-01-01 00:28:22.004021956,-20.3291,-173.6241,5.4,10.0,"95 km SE of Pangai, Tonga",1970
1970-01-01 00:28:22.003673506,12.3568,47.2353,4.2,10.0,"168 km NW of Las Khorey, Somalia",1970
1970-01-01 00:28:22.003568511,39.0933,-97.5654,2.6,5.0,"7 km NNE of Bennington, Kansas",1970
1970-01-01 00:28:22.003496051,-22.9326,-175.9405,5.0,24.727,"203 km SSW of ‘Ohonua, Tonga",1970
1970-01-01 00:28:22.002232992,63.6175,-149.8625,2.1,131.5,"48 km WSW of Denali Park, Alaska",1970
1970-01-01 00:28:21.999332193,20.2357,145.1618,4.0,10.0,"Maug Islands region, Northern Mariana Islands",1970
1970-01-01 00:28:21.999148720,19.1713333129883,-155.50016784668,2.16000009,32.9500007629395,"4 km SSW of Pāhala, Hawaii",1970
1970-01-01 00:28:21.998172320,19.383,-155.2805,2.67,1.53,"8 km SW of Volcano, Hawaii",1970
1970-01-01 00:28:21.997570770,37.4311667,-113.1236667,2.12,11.21,"13 km SSE of Kanarraville, Utah",1970
1970-01-01 00:28:21.997141031,55.0059,-161.4099,2.5,68.365,"58 km E of King Cove, Alaska",1970
1970-01-01 00:28:21.996622035,-4.4419,139.8934,4.2,10.002,"219 km SSW of Abepura, Indonesia",1970
1970-01-01 00:28:21.996061724,-8.394,157.17,5.8,11.0,"48 km SE of Gizo, Solomon Islands",1970
